BLEU-1,BLEU-2,BLEU-3,BLEU-4,ROUGE-1,ROUGE-2,ROUGE-L,Exact_Match,Generated,Reference
0.010000000000000004,0.006820327746196393,0.004781160992190456,0.003374842544816245,0.0,0.0,0.0,0,"دی گئی معلومات کی بنیاد پر، مندرجہ ذیل سوال کا جواب انگریزی زبان میں دیا گیا:

اس بات پر روشنی ڈالیں کہ 2001-02 کیلگری فلامرز کا موسم ان کا 21 ویں قومی آئس ہاکی لیگ کا موسم تھا۔ اس وقت دو مختلف ڈرفٹ ڈے ٹریڈز میں فلائرز نے گلڈینر فرید باریتھووِٹ کے خلاف کارروائی کر رکھی تھی اور جیسن ومیر اور ولیم ورولی بوِرے دونوں کو چارے بنانے کے بعد نکال باہر کرنا پڑتا تھا۔ یہ آخر کار الیگزینڈر اوونسن سمیت متعدد اعلیٰ معاوضہ حاصل کرنے والے افسر ز کو نشانہ بنا کر پیشرفت کی راہ اپنانے میں ک",دو
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"بريڈلي، بارہویں رٹ آف پیسٹ کارپس کے جرنيل کا عريضہ ""بريڈ"" تھا۔",بریڈ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,جان اسپانسر اپنی سیاسی زندگی بشمول ٢٠١٦ ء میں رش فلو پیمپرنگ سکینڈل پر غالب آنے والوں میں سب سے زیادہ یادگار شخصیت رہتے ہوئے 1992 ء مین صدر منتخب ہوا۔ ان کے مخالف کلنتن باجوڑۓ سیاست دان یونیوکرف مائر آف اینکارپیج کی حیثیت سے تاریخ گرا کر اب تک دو بار صدارتی انتخاب جیتیں۔ اس لیے جان سینبرگ کسی دوسرے ممالک کے سفارت کار بنا تو دلچسپ بات یہ نظر آرہی ہے کہ اوسط عمر رسیدگی(95 سال) کی وجہ سے زوال پذیر موجودہ وزیرِ اعظم برطانیہ بوریس جونسن یا پاکستان کے مشہور شاعر احمد فراز(98 سال) مزید دن زندہ قدم زمین پر طویل بقاعد�,سنگاپور
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,دونلی کو پتہ چلا: اس عالمی توانائی اور اجنس تجارتی کمپنی نے روٹردام میں اپنا آغاز کیا ، یہاں تک کہ ٹریفوگرا کے مقابلے میں زیادہ ترقی یافتہ رہا۔ ان دونوں کمپنیوں کا تعلق اوائل (آج کی وٹول) سے ظاہر ہوتا ہے جنہوں نے عام کاروباری ماحول پیدا کرکے وسیع پیمانے پر بین الاقوامی سرحد پار برآمدات اور درآمدات کو قابل بنایا۔ آسان الفاظ میں، دونلی اب بھی صحیح جا رہی ہے!,روٹرڈیم
0.015625000000000007,0.01015612632203044,0.007019999341949214,0.004927759737904597,0.0,0.0,0.0,0,اس معلومات کو مدنظر رکھتے ہوئے ، ٹيون شيرارد اليوٹ نے یونیورسٹی آف اوہائیو لاگيس فالز اسکوائر فوکس کالج گیول پیٹرز فٹ بال ٹیم کے لیے کھیلا تھا، جو بیگ 10 کنفیرونس کا حصہ تھا اور اب انہیں متاثرین کے بعد دو معاون قانونی مقدمات کیس میں قید کر دیا گیا ہے جبکہ موجودہ طور پر وہ پانچویں صوبے میں قیدی بنی ہوا ہے۔,بیگ 12 کانفرنس
0.011111111111111112,0.007495158379261608,0.0052369814449316,0.0036915988460366022,0.0,0.0,0.0,0,ول اسٹریٹ، یونیسیئم پر مبنی انٹرسیپرائز خاندان والاس پارٹنرشپ پبلشرز اینڈ بینکس بنائے جانے کے بعد قائم شدہ تیز رفتار سرمایہ داری کمپنی 1971 ء میں بنیاد رکھنے والی تیزی سے ترقی کرتی ہے، لیکن وقت گزرتے ہی ویل کو مشکل حالات کا سامنا کرنا پڑتا ہے جیسے محنت کش یونینی سرگرمی اور منصفانہ اجرت کے مطالبات، صنعتی انقلاب کے ابھراتے ہوئے معاشی اثاثوں اور جدوجہد کریں اور قرضوں سے پاک بااختیار اقتصادی نظام بنانا چاہتے تھے، وِل باربر کی طرف سے ریاست نیویارک کے ضابطے کا مقابلہ 1966-69ء کے,گورڈن گیکو
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,جی ہاں، معلومات کی بنیاد پر، یقین دہانی کریں کہ دون ہنی اور مورسboth گانے کار اور شاعروں کے تھے۔,ہاں
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,اس بینڈ کو ریاستہائے متحدہ امریکہ کے شہر ڈیس موینز، آئی اووا سے تعلق حاصل ہے، جبکہ ایک موسیقی کرنے والے گلوکار جو '133' کے لقب سے مقبول ہوئے ہیں، بنڈ کے ارکان میں شامل ہوتے ہیں۔,ڈیس موئنز، ایواوا
0.04687499999999999,0.01759092679784435,0.010124591034484534,0.006485296533129827,0.0,0.0,0.0,0,جینی فلوڈ: باضابطہ ریکارڈ، اس کی سائنسدان اثر، ایک 1961 کی کتاب جنہوں نے ٹکراؤ کرنے والی زمین تخلیقیت کامیابی سے پیش کی 1022 یا زیادہ ماچنگ مضامین پایے گئے - یہ ان لوگوں کی طرف سے تحرير شدہ ہے جنہوں نے آخری وقت تجرباتی طور پر ثابت کردیا تھا، نوح کے بارے میں بیان کردہ واقعات حقیقی وقوع پذیر ہوئے تھے!,پیدائش کا طوفان: بائبل کا ریکارڈ اور اس کے سائنسی اثرات
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"دی گئی معلومات کی بنیاد پر، سوال کا اردو میں جواب یہ ہوسکتا ہے:

ایڈمنٹن کانیڈا کے صوبہ البرٹا کا دارالحکومت ہے۔ اس شہر کو دو دریاؤں نیشنل رونج سینڈی اور شمال مشرق میں نیپیگن سے جدا کرتی ہے جن دونوں کو ""سی"" نام دیا گیا ہے، لیکن متبادل طور پر ان کے اصل مقامی اسم الیزبانکی یا استامینک (""سرسبز"") ہوتے ہیں۔",شمالی ساسکاچوان دریا
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"بصورت معلومات فراہم کردہ، ماری کورنش کو پوری تاریخ میں سب سے زیادہ رنز بنانے والے آف اسپیڈ بلیر کا اعزاز حاصل ہوا ہے؛ یہ ریکارڈ اب تک کسی باس بال یا بیضاوی کاغذ پر مبنی گیم میں کیا گیا واحد موقع ہے۔ تاہم آپ نے مجھے صرف ""اس سوال"" دیا ہے جس کا مطلب ہے کہ مجھے درست جواب دینے کے لیے مزید سیاق و سباق معلوم کرنا ضروری ہے۔ براہ کرم مکمل سوالات پیش کریں۔ شکریہ!",362 کلومیٹر
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"جی ہاں، بیل ویلا اور مارش دو مختلف قسم کے گری دار وں (پیپربیم) سمجھے جانے والے نباتات یا پودے دونوں کے لازمی طور پر مشابہت تھی کیونکہ انہیں متعدد وجوہات کی بنا پر ""خانوادار"" بنایا گیا تھا جو اب معدوم شدہ حیاتیات دانوں کو متاثر کرنے کے بجائے منفرد خصوصیات حاصل کریں گے جیسے: 

1) وہ سب زمین ی پودے تھے 
2) انہوں نے اپنی نشوز روبوٹکس کو زندہ زرخیز مادہ تیار کردیا
3) ماحولیاتی حالات پر انحصاردگی میں فرق کی بنیاد پر درجا بندی کرتے وقت پیدا ہونا ممکن ہوسکتا ہے۔ مثال ک",نہیں
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"فلم ""نم آٹوبائیوگرافی"" 1975 کی مشہور فلم ""علامۃ الفنان: نم آٹوباغیفکا"" پر مبنی ہے، جبکہ فلم ""این ون"" 1920 کی مقبول فلم ""آزادی کے لئے جدوجہد کرنے والے لوگوں کی زندگی"" پر مبنی تھی۔",8 1⁄2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,جی ہاں، ٹی ڈی سیکورٹیز اور واٹسی گوا سیکورٹیز دونوں سرمایہ کاری بینکوں کی حیثیت رکھتے ہیں۔ ٹی ڈی اسکورٹیز کینادا پر مبنی ایک انسدادۂ قرض دہندگان یا سرمائے سپلائرز کیمپنی ہے جو اپنے صارفین کو مختلف قسم کی معاشیات پیمانے پر پالیسیوں تک رسائی فراہم کرتی ہے جبکہ واچیگوا سیکورٹیز امریکہ میں واقع ایک وسیع پیمانے پر لاپوجیئنز / ریٹیل مکس بلحاظ سرمایہ کاری بینک ہے جو فنانشل سرویسز پروفیشنلز (آفس آف لیجز) سمیت تمام ممکنہ خریداروں کو منافع بخش ترقی حاصل کرنے کے مو,ہاں
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"ایف این سی (فنریمیلا نیوکلیوپیتھ) نامی وائرلیس ٹرانسمیسر کمپنی نے بیرونی طور پر منسلک آلات تک رسائی فراہم کرنے والی جدید ترین مصنوعات لانچی، جو صارفین کو انٹرفیس بنانا ممکن بنا رہی ہے جو برقی اور غیر الیکٹرانک دونوں قسم کے آلات سمیت مختلف نظاموں کو کنکت کر سکتی ہے۔ یہ ماحول دوستانہ پروگرامنگ جیسی خصوصیات پیش کرسکتا ہے جن میں ریموٹ سرجری یا معاون طبی سامانوں کے استعمال کے ذریعہ لوگوں کو زندگی بچانی شامل ہے۔ فونبلوزکیمیا بطور حادثاتی حالت پیدا ہوا: ""میرے پاس پتہ چلتا ہے کہ گزشتہ سال مجھے دفع کری�",ایچ آئی وی
0.010989010989010992,0.007421431779125937,0.005187262580035379,0.0036570662996667077,0.0,0.0,0.0,0,"جی ہاں، دونوں - ""کوریلسسی"" اور ""ایلیر"" اس وقت مضمون پیش کر رہے ہیں جب ان کا کاروبار ایک دوسرے کے قریب یا کسی صورت میں ٹکراؤ بھی نہیں کرتا تو وہ اکثر اپنی اشاعت کے مقامات پر منحصر مختلف ممالک میں چلائے جا سکتے ہیں۔ تاہم ، یہ نوٹ کرنا ضروری ہے کہ اگرچہ دونوں مقبول ویبیناریزیشن فرموئنز ہیں لیکن ان کی حقیقی حیثیت صرف ایجنٹوں تک محدود نہیں ہوئی بلکہ پریزنٹیشنز کی قسم بھی شامل ہوتی ہے جن کا انہوں نے سامان دیا ہے۔ مثال",نہیں
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,اس معلومات کی بنیاد پر، مجھے لگتا ہے کہ اس سوال کا مناسب اردو ترجمہ کرنا میری صلاحیتیں فراہم نہیں کرتی ہیں۔ برائے مہربانی وضاحت کریں تاکہ آپ مطلوبہ لفظ تبدیل کرسکیں یا مسئلہ بیان کروں۔ شکریہ!,4 کلومیٹر
0.019417475728155338,0.009393089743891043,0.00587169253417857,0.00391348404685342,0.0,0.0,0.0,0,"ایک مصنوعی ذہانت کی حیثیت سے، میری صلاحیتیں صرف یہ بتانے تک محدود ہیں کہ کسی مخصوص سوال یا کام کیسے مکمل کریں، مجھے معلومات فراہم کرنا ضروری ہے - یعنی: 
'جیمیلین کلارک' 'پرائم ورلڈ آف آراموشنز (2009)' کے عنوان سے ایک فلم بنائی جاسکتی ہے۔
میں آپ کو مطلوبہ اسکرپٹ / پیراگراف دبا کر مناسب شکل دینے کے قابل ہونے کے بجائے اپنی پچھلی تحقیق پیش کرتا ہوں جب اس بات پر غور کیا جا سکے کہ آیا یہ مطابقت پذیر تجویز ہے یا نہیں! 

براہ کرم براہ کرم اگر ممکن ہو تو مسئلے کو دوب",A سے Z تک
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,گریندر من اور نائک قاف اور بگ سیڈز دونوں آسٹریلیا سے بننے والے راک بینڈ ہیں۔,میلبورن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Answer: یہ ایک میوزیکل طنز نہیں بلکہ شارٹ فائل فارمیٹ کا متبادل نام ہے۔,1936ء
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"معلومات فراہم کردہ: 
- ولی کڈ ایک گانا یا موسیقی کا مجموعہ (میکسی) ہے
- ڈرمبائل، ""جنگجو چوری کرنا""
- پانچویں صنف جیسے ""او آر"" ایلبم شامل ہوئے 

اس معلومات کو مدنظر رکھتے ہوئے ، آپ نے جو سوال پوچھا ہے ، مجھے افق تک دیکھتا نظر نہیں آتا۔ برائے مہربانی وضاحت کریں کہ آیا آپ ناظرین کے طور پر اپنی سمجھ کیا جانا چاہتی ہے کہ ان الفاظ کو پوسٹ فریش بی پی نمبر کا حوالہ دیا جا سکے۔ اگر صحیح بیان مل جاتی تو سب سے زیادہ امکان ریلیز شدہ سنگل ، کسی بھی قسم کے میک",گینگستا گرلز
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"جی ہاں، ""تھون ماریال"" نامی شخص نیشنل باسکٹ بال ایسوسی ایشن (این بی اے) کے لیے میلواکی بکس کے لئے صوفیانہ تعلیم حاصل کرنے والوں کے درمیان مشہور شخصیت ہے اور انہوں نے آنے والے خزاں میں امریکہ میں نوآموز سماجیات کروئزرز سیزن کے بعد نیبل ویجز ٹیم میں شامل ہونا دیکھنے کے قابل بنایا تھا۔",ٹون بنانے والا
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,فلم 'چار کرسمسیں' کی پروڈکشن اسپائیگلاس اینٹرٹینمنٹ نے انجام دی۔,سپائیگلاس انٹرٹینمنٹ
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"جی ہاں، آپ صحیح ہیں! معروضی آرپیگلی کی پیداوار ""اورفین"" (1889) پر مبنی ٹریویاٹا کاؤبوکس بنانے والی موسیقی کا مقصد یوحنان نیومبیکی نیکولائیو تھا، اس طرح جن لوگوں نے کم از کم دو اشاعتوں کو سنبھالا ان میں شامل ہیں: الیگزیندر بوبروکوف، کارل میلوس چکی اور ولیم فلپس شارپ. لیکن سب سے زیادہ پیش کردہ حقیقت پسندی بوروز-ڈیمارک ورژن 1976 تھی جس میں ایشتن اینسین نامی شخص نے ویسن سلواڈوری کی طرف سے تیار کردہ پلینیٹوؤز تکمیل فراہم کرکے اضافی مواد کا استعمال کرتے ہوئے موازنہ آخری منظر کا خاک�",ارمونیلا جوہو
0.03738317757009346,0.012837341980557916,0.007157646843995226,0.004505047097269484,0.0,0.0,0.0,0,"تیسرے البم کی پہلی تکمیل ""بارش"" ہے، اس ترتیب میں کیریئر کا دھوپ باری گیت نگار-ریپر-اداکار راجنہوں کو پیش کرنا تھا۔ یہ ایک مقبول ٹریک بن گیا جس نے کینیسی لال سبق یا چیلنجنگ لوگوں پر غالب حقیقت ات کے موضوع کو بیان کرتے ہوئے انضمام کی نشانیوں کو اوسط کری دیا تھا جن کا اب ختم ہونا باقی تھا لیکن اب بھی زندگی کے قیمتی لمحات کو محفوظ طریقے سے یاد رکھا جا سکے۔ شائع شدہ ورژن نے ریاضیاتی طور پر 35 ملین ویب کلکس حاصل کیے ، بنیادی طور پر 'ایف' الٹرا فیشن کلب کے دوردراز علاقے کے سالانہ جشن منعقد کر","""اب بارش ہو رہی ہے"""
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,خون، جرم یا رومانوی ناول جیسی صنفوں میں متعلقہ تصورات پیش کرنا عام طور پر کسی بھی مصنوعات (مثال کے طور پر: کتابوں) میں پایا جا سکتا ہے. اگر آپ مجھے مخصوص اشاعت / عنوان فراہم کریں تو ، میں اس موضوع کے مطابق مناسب الفاظ پیدا کرسکتا ہوں۔,ریئلٹی ٹیلی ویژن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"فراہم کردہ علم کی بنیاد پر، مندرجہ ذیل سوال کو اردو میں مناسب طریقے سے جواب دیجیے:

'99 سال' نامی اسٹوڈیو البم نے 'آئیس وی ز خلیفہ' اور سیئر سویگنی کی 'دیکھنا آؤ برو' جیسی مشہور دھونوں سمیت متعدد مقبول ترین فلموں کے حوالے سے اپنی شناخت قائم کر لی ۔ تاہم ، صرف کسی مخصوص ملک یا خطے کے مطابق متغیرات کی وجہ سے ، صحیح عنوان فراہمی نہیں کی جا سکتی ہے ، خاص طور پر اگر معلومات تک محدود رسائی حاصل کریں۔ برائے مہربانی مجھے بتائیں کہ آپ اس بارے میں تلاش کر رہے ہیں کہ کس اسٹو�",1989ء
0.010204081632653057,0.006944951621588157,0.004865466576264742,0.003433456392087968,0.0,0.0,0.0,0,"انہوں نے 19 سال کی عمر میں اپنا آغاز امرا سینما گراف سوسائیٹی نامی کمپنی بنانا شروع کیا، وہ ملینیئم شیفیلڈ سینیمیگز معاشیات کو سمجھتا ہوا یہ خیال رکھنے والا شخص تھا جو بین الاقوامی سطح پر باکس آفس حاصل کر سکے۔ 
اس طرح امرا سینموگرافی سوسایٹی کبھی ختم نہیں ہوئی، لیکن امرونمین فار ورمن مشرق وسطیٰ یا حبشہ اتنے دور تک جانے والے لمبی سفر کی وجہ سے اس تنظیم کا اعلان کردیا گیا۔
امروز دنیا بھر میں تقریب کرتا ہے: پیرس، فرانس میں ویجی بوائز؛ نیوکاسل آن ٹائنس، انگلستان میں ونکل فیسٹول؛ آسٹريليا میں می",ہفمن کی کہانیاں
0.009523809523809526,0.00652829874663009,0.0045833726236464015,0.0032372743317158757,0.0,0.0,0.0,0,"فرض کریں کہ آپ مجھے یہ بتانے تک محدود کریں گے کہ مندرجہ ذیل معلومات میں سے کسی بھی چیز کے بارے میں میری علم یا تجرباتی بنیاد موجود نہیں ہے، تو مجھے تفصح دیتے ہوئے جواب دینا مشکل لگتا ہے، لیکن میں اب بھی سب سے زیادہ درست جواب تلاش کرنے کی کوشش کروں گا:

فلم کا تعلق جو ""جیکی برکلٹ"" کا کردار ادا کرتی ہے - ""سیب اینڈ سیب""
اگر چاہیں تو میں مزید مددگار طریقے سے جوابات پیش کرانے کے قابل ہوتا اگر آپ مجھے اضافی اشاریہ / ترغیبی مواد فراہم کراتے جو دستی طور پر نی",اس سے گزرنا
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"جان ایڈالبرٹ میڈیگن، جسے عام طور پر ""سرخ شراب"" یا صرف ""میڈیگیون"" کے نام سے جانا جاتا ہے، ایک مشہور بینفرومنٹ فنکار تھا جو خاص طور پر ٹانگ وں کو جلدی دیتے ہوئے مشہور تھا۔ یوحنا نے شادی کی تھی لیکن فوری طلاق حاصل کی اور جنگل اور لاگو بورسینکا سے تباہ کن محبت میں مبتلا تھا۔ اگر حقیقی لوح و روح دونوں مردوں کی بات کریں تو یہ منظر دلکش نظر آتا ہے: قریب آنے والا شو مجسمہ ساز برتولو میکاوانی کے مقبول ترین کاموں میں سے کسی چیز کے برابر پیش رفت کرتا ہے۔ 

یحیٰ نے دنیا بھ",1850ء
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"فرض کریں کہ آپ کو معلومات دی جا چکی تھی: 
'گلیزر' کی موسیقی 'بلر فرانٹ مین ڈیمنبرائٹ الپروڈ ٹونے کرسٹوف نیشن نیشنز' (بی سی آر) کے صدر، ایمانویل ٹوماس زیدنیگرز نامی شخص کے ذریعہ تیار کی گئی تھی۔ تاہم ، یہ نوٹ کرنا ضروری ہے کہ چونکہ سوال درست انداز میں بیان نہیں کیا گیا تھا ، لہذا صحیح جواب دینا ممکن نہیں ہے۔ مجھے افسوس ہے!",گوریلاز
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,جی ہاں، جینیفر چیمبرز لنچ اور مارٹن لوری سکوآرس زیڈ دونوں اداکار ہیں۔,ہاں
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,"راک بینڈ ""سب ویز"" کا پہلا البم جو اس وقت ریکارڈ لیبل 'انفیکشن' سے شائع ہوا، اس کا عنوان ""ونگ فور ایتینیتھی""(انگلیش: Winging for Eternity) ہے۔",ابدی طور پر جوان
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,اس سوال پر مبنی معلومات فراہمی سے متفق نہیں ہوسکتا، لیکن یقینی طور پر مجھے پتا چلا ہے کہ علیگزائر ڈیفی دنیا میں مختلف ممالک میں سفر کر رہی ہوتی ہیں۔ تاہم، مزید تفصیلی ذاتی معلومات یا مخصوص قیمتوں تک رسائی لازمی نہیں ہے. اگر آپ کو زیادہ واضح اندرونی اشارے درکار ہوتے ہیں تو مجھے بتائیں. شکریہ!,انڈونیشیا
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,پیڈی برتھینیگ کو 'آئرش فلم' (HBO) پر نشر ہونے والی تاریخی ڈراما سیریز ’ روم ‘(Rome) میں مرکزی کردار ادا کرنا یاد ہوتا ہے جیسا ملاحظہ کریں:,مارکوئس اگریپا
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,جی ہاں، جنگجو طوطے یا ڈبلیو ڈاگنز نامی کھیل کو آپ 'این' سی کی طرف سے بنایا جانے والا ورسٹائل پلے اسٹیشن -2 پر چلانے کے طریقے کے طور پر استعمال کرنا ممکن ہے۔ تاہم ، مناسب ورژن حاصل کرنے کے لئے مخصوص ضروریات ، قواعد و ضوابط اور اجازت دینے کے عمل موجود ہوسکتے ہیں جن تک مجھے رسائی حاصل نہیں ہوئی ہے۔ اگر آپ مزید معلومات چاہتے ہیں تو میرے پاس مددگار مشاورتی پیشکش فراہم کرنے کی صلاحیت ہے لیکن حتمی آؤٹ پٹ بنانا میری محدود دستیابی علم کی وجہ سے میرے لئ�,نِنٹینڈو
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,بیان فراہم کردہ علم کو مدنظر رکھتے ہوئے یہ بتانا مشکل ہے کہ دونوں افراد - لیری ہگلین اور ناگیسا اوشیما - اپنی متعلقہ شاندار کارکردگیوں کے ذریعے متعدد ٹیلی ویژن شو میں ظاہر ہوتے نظر آتے ہیں۔,لاری مارٹن ہیگمن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,اسکرپٹ: یہ جاننا مشکل ہوسکتا ہے، لیکن مجھے آرچیولز سینما گیلی انسائیکلوپیڈیا (او سی آئی) میں بتایا گیا ہے کہ 'ریچارڈ ویلسن' نے اپنی زیادہ تر پیش کشوں میں طویل عرصے تک امریکہ کی متحدہ قومیں کی نمائندگی کرنے والے افسر یا جنرل بننے کے لئے مشرق وسطیٰ کی جنگوں اور ویٹنام پر مبنی فطروں میں مرکزی کردار ادا کیا۔ تاہم ، آپ میری کسی شکل میں مدد فراہم کریں گے! شکریہ!,رابرٹ ایف سائمن
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,برائے مہربانی مجھے اس بارے میں مزید معلومات فراہم کریں کہ آپ برطانوی ملکی یا عالمی تاریخ کی پالیسیوں، واقعات، افراد یا دیگر متعلقہ موضوعات پر بحث کرنا چاہتے ہیں۔ اگر مناسب ہو تو، یقینا مددگار جواب دیں گے. شکریہ!,شریف دربار رقص
